timestamp_sec,vehicle_id,x,y,speed_kmph
10.5,604,659,280,166.99
10.5,577,155,165,413.02
10.5,595,396,208,449.37
10.5,617,207,155,85.38
10.5,587,607,191,267.29
10.5,618,378,245,216.42
10.5,598,16,156,94.5
10.5,595,424,190,449.37
10.5,550,236,154,115.34
10.5,599,349,376,324.56
10.5,617,201,157,85.38
10.5,618,377,261,216.42
10.6,613,709,423,278.31
10.6,614,686,334,275.35
10.6,577,137,162,344.98
10.6,604,655,279,55.66
10.6,619,782,470,0.0
10.6,617,188,159,177.56
10.6,577,115,175,344.98
10.6,618,360,284,386.11
10.6,546,9,194,162.56
10.6,620,331,335,0.0
10.6,580,623,213,357.43
10.6,621,384,233,0.0
10.6,606,310,430,176.02
10.6,550,224,154,162.0
10.6,609,54,165,318.61
10.6,546,8,206,162.56
10.6,622,271,476,0.0
10.6,595,416,189,108.84
10.6,587,593,187,196.56
10.7,613,719,415,172.88
10.7,614,674,330,170.76
10.7,620,344,329,193.29
10.7,617,193,154,278.31
10.7,618,366,262,307.85
10.7,550,230,153,248.93
10.7,617,174,162,278.31
10.7,623,656,242,0.0
10.7,580,607,203,231.08
10.7,580,611,232,231.08
10.7,606,281,426,395.21
10.7,619,761,489,382.31
10.7,595,423,188,95.46
10.7,580,594,234,231.08
10.7,550,258,150,248.93
10.7,624,5,243,0.0
10.7,550,276,146,248.93
10.7,621,400,239,230.69
10.8,625,326,401,0.0
10.8,626,69,186,0.0
10.8,613,695,407,341.53
10.8,620,346,301,378.96
10.8,595,433,207,289.86
10.8,624,7,217,352.04
10.8,627,683,290,0.0
10.8,628,629,268,0.0
10.8,623,625,227,464.92
10.8,619,767,483,114.55
10.8,629,235,481,0.0
10.8,630,215,155,246.35
10.8,618,381,265,206.51
10.8,630,233,152,246.35
10.8,631,18,160,0.0
10.8,632,423,167,0.0
10.8,621,389,226,216.0
10.8,621,389,210,216.0
10.9,633,319,364,0.0
10.9,634,641,324,0.0
10.9,626,63,191,210.88
10.9,635,710,365,0.0
10.9,636,140,161,0.0
10.9,637,413,236,0.0
10.9,638,279,467,0.0
10.9,628,630,260,108.84
10.9,626,73,179,210.88
10.9,619,743,479,328.47
10.9,618,380,273,108.84
10.9,631,26,187,380.16
10.9,620,359,300,257.92
10.9,595,409,185,439.53
10.9,639,540,165,0.0
10.9,640,361,235,0.0
10.9,630,253,152,270.0
10.9,641,577,171,0.0
10.9,620,357,319,257.92
11.0,631,40,195,217.68
11.0,634,635,309,218.1
11.0,619,739,448,421.97
11.0,642,681,413,0.0
11.0,638,259,441,442.83
11.0,636,144,165,76.37
11.0,620,369,312,187.55
11.0,643,184,152,0.0
11.0,644,336,278,0.0
11.0,645,318,421,0.0
11.0,618,384,261,170.76
11.0,637,392,217,382.31
11.0,633,321,360,60.37
11.0,646,9,153,0.0
11.0,595,433,183,398.65
11.0,647,624,208,0.0
11.0,595,447,157,398.65
11.1,648,653,385,0.0
11.1,633,327,367,124.46
11.1,638,279,452,308.14
11.1,631,24,206,262.12
11.1,649,56,190,0.0
11.1,636,117,169,368.48
11.1,643,202,156,320.89
11.1,637,423,205,448.76
11.1,650,626,269,0.0
11.1,618,369,247,277.0
11.1,620,366,310,351.0
11.1,643,225,150,320.89
11.1,620,342,320,351.0
11.1,647,607,185,386.11
11.1,651,50,150,0.0
11.1,595,437,167,190.92
11.1,646,10,157,55.66
11.2,631,36,200,181.12
11.2,638,295,447,226.3
11.2,652,181,157,0.0
11.2,636,92,176,350.48
11.2,637,414,235,422.83
11.2,633,307,394,453.61
11.2,653,712,455,0.0
11.2,654,642,321,0.0
11.2,655,345,361,0.0
11.2,656,132,166,0.0
11.2,595,435,178,150.93
11.2,657,642,229,0.0
11.2,658,680,419,0.0
11.2,659,267,149,0.0
11.2,660,344,279,0.0
11.2,661,399,192,0.0
11.2,662,398,155,0.0
11.3,658,675,401,252.2
11.3,638,310,435,259.33
11.3,631,18,213,420.46
11.3,636,114,173,299.75
11.3,652,160,161,288.6
11.3,631,39,190,420.46
11.3,663,404,273,0.0
11.3,664,251,472,0.0
11.3,654,640,290,419.37
11.3,655,320,341,432.21
11.3,665,374,221,0.0
11.3,595,410,193,467.85
11.3,666,203,155,0.0
11.3,660,344,284,67.5
11.3,595,435,169,467.85
11.3,657,634,222,143.51
11.4,631,43,192,60.37
11.4,667,257,422,0.0
11.4,668,660,365,0.0
11.4,669,375,322,0.0
11.4,654,614,300,376.07
11.4,636,89,180,344.18
11.4,652,177,159,231.08
11.4,670,142,164,0.0
11.4,665,402,216,383.98
11.4,636,112,169,344.18
11.4,671,698,450,0.0
11.4,672,645,261,0.0
11.4,666,212,155,121.5
11.4,673,305,373,0.0
11.4,674,15,158,0.0
11.4,655,308,351,210.88
11.4,660,365,262,410.59
11.4,675,247,153,0.0
11.4,595,424,179,200.69
11.4,657,659,239,408.14
11.4,676,78,143,0.0
11.5,671,688,444,157.44
11.5,668,657,349,219.76
11.5,677,347,385,0.0
11.5,667,243,446,375.1
11.5,636,121,168,122.25
11.5,631,30,190,177.56
11.5,652,168,161,124.46
11.5,676,56,156,344.98
11.5,666,206,155,81.0
11.5,665,427,196,432.21
11.5,660,382,246,423.91
11.5,669,351,310,362.24
11.5,660,363,271,423.91
11.5,675,249,152,297.31
11.5,678,651,307,0.0
11.5,672,650,293,442.22
11.5,675,271,151,297.31
11.5,672,643,261,442.22
11.5,674,12,150,115.34
11.6,679,322,448,0.0
11.6,671,707,423,382.31
11.6,631,54,184,333.97
11.6,677,313,386,459.2
11.6,652,172,158,67.5
11.6,665,435,218,316.03
11.6,668,660,336,180.11
11.6,680,339,349,0.0
11.6,636,95,166,352.04
11.6,681,682,377,0.0
11.6,660,355,283,194.7
11.6,674,12,161,148.5
11.6,666,214,155,423.91
11.6,675,275,152,55.66
11.6,666,245,150,423.91
11.6,682,368,231,0.0
11.6,683,393,183,0.0
11.6,684,4,236,0.0
11.6,669,339,328,292.05
11.6,685,445,163,0.0
11.7,671,690,400,386.11
11.7,686,736,440,0.0
11.7,680,341,337,164.23
11.7,631,56,184,27.0
11.7,687,274,452,0.0
11.7,665,428,250,442.22
11.7,652,156,156,445.3
11.7,652,124,164,445.3
11.7,679,303,425,402.74
11.7,682,373,209,304.57
11.7,666,213,155,437.24
11.7,688,766,480,0.0
11.7,660,353,275,111.32
11.7,685,446,173,135.67
11.7,675,248,151,364.75
11.8,679,312,415,181.62
11.8,686,727,456,247.83
11.8,689,416,293,0.0
11.8,680,324,329,253.64
11.8,652,131,163,95.46
11.8,631,28,186,378.96
11.8,690,246,477,0.0
11.8,660,353,243,432.0
11.8,666,183,155,462.17
11.8,685,441,189,226.3
11.8,666,215,154,462.17
11.8,666,249,150,462.17
11.8,665,408,224,442.83
11.8,682,392,187,392.43
11.8,691,591,164,0.0
11.9,692,389,346,0.0
11.9,679,302,420,150.93
11.9,689,398,270,394.28
11.9,680,327,296,447.34
11.9,693,613,228,0.0
11.9,685,423,207,333.43
11.9,631,26,193,98.28
11.9,690,250,474,67.5
11.9,694,189,153,0.0
11.9,665,377,215,435.78
11.9,691,589,176,164.23
11.9,695,697,350,0.0
11.9,685,436,186,333.43
11.9,696,629,187,0.0
11.9,666,232,150,229.5
11.9,697,576,329,0.0
12.0,698,360,423,0.0
12.0,699,298,363,0.0
12.0,700,628,264,0.0
12.0,631,14,214,326.52
12.0,692,371,324,383.74
12.0,701,90,165,0.0
12.0,691,597,188,194.7
12.0,702,411,232,0.0
12.0,693,638,216,374.37
12.0,665,364,242,404.55
12.0,685,428,203,253.64
12.0,703,602,403,0.0
12.0,666,226,151,82.12
12.1,704,329,404,0.0
12.1,705,654,307,0.0
12.1,706,262,441,0.0
12.1,631,39,193,440.77
12.1,701,88,180,204.29
12.1,692,365,299,347.08
12.1,700,649,241,420.46
12.1,707,398,265,0.0
12.1,702,414,224,115.34
12.1,691,613,209,356.41
12.1,708,163,152,0.0
12.1,709,5,225,0.0
12.1,685,442,186,297.31
12.1,666,257,150,418.72
12.2,710,671,363,0.0
12.2,711,336,348,0.0
12.2,705,665,280,393.59
12.2,700,623,237,355.13
12.2,701,120,168,461.38
12.2,692,380,306,223.46
12.2,708,164,162,135.67
12.2,706,289,452,393.59
12.2,707,408,259,157.44
12.2,631,41,188,72.7
12.2,702,428,204,329.58
12.2,712,82,181,0.0
12.2,713,383,221,0.0
12.2,714,211,149,0.0
12.3,715,704,437,0.0
12.3,716,292,416,0.0
12.3,710,686,333,452.8
12.3,692,390,300,157.44
12.3,711,349,355,199.33
12.3,708,176,157,175.5
12.3,631,33,161,393.59
12.3,702,433,227,317.75
12.3,631,18,186,393.59
12.3,705,632,278,446.32
12.3,714,213,155,85.38
12.3,701,119,165,42.69
12.3,717,248,149,0.0
12.3,718,366,261,0.0
12.3,719,5,227,0.0
12.4,716,304,425,202.5
12.4,720,726,405,0.0
12.4,711,363,347,217.68
12.4,631,13,217,423.91
12.4,708,178,154,48.67
12.4,721,57,180,0.0
12.4,722,651,331,0.0
12.4,718,391,259,338.58
12.4,723,235,472,0.0
12.4,724,444,179,0.0
12.4,714,226,153,355.13
12.4,702,446,205,344.98
12.4,714,255,151,355.13
12.4,725,350,288,0.0
12.4,714,281,147,355.13
12.5,726,682,396,0.0
12.5,721,43,198,307.85
12.5,727,343,415,0.0
12.5,728,287,477,0.0
12.5,729,782,470,0.0
12.5,724,430,205,398.65
12.5,725,371,296,303.37
12.5,631,7,224,124.46
12.5,730,325,362,0.0
12.5,731,224,151,0.0
12.5,732,16,158,0.0
12.5,733,683,285,0.0
12.5,734,129,162,0.0
12.5,735,331,145,0.0
12.5,714,303,138,320.89
12.5,736,265,151,0.0
12.6,737,708,454,0.0
12.6,721,27,205,235.77
12.6,738,707,359,0.0
12.6,739,353,339,0.0
12.6,740,290,430,0.0
12.6,741,60,193,191.87
12.6,734,126,173,153.92
12.6,728,310,472,317.75
12.6,731,258,151,459.0
12.6,741,69,182,191.87
12.6,730,295,376,446.93
12.6,732,11,157,68.84
12.6,724,415,236,464.92
12.6,742,179,154,0.0
12.6,743,445,170,0.0
12.7,730,317,391,359.47
12.7,744,237,458,0.0
12.7,742,185,159,105.44
12.7,741,89,178,235.77
12.7,734,136,169,145.4
12.7,745,567,177,0.0
12.7,721,34,189,235.77
12.7,724,414,263,278.31
12.7,737,734,432,459.79
12.7,741,73,185,235.77
12.7,746,7,227,0.0
12.7,743,448,184,193.29
12.7,747,391,210,0.0
12.7,731,232,150,351.26
12.7,724,395,271,278.31
12.8,741,70,185,445.7
12.8,744,268,454,421.97
12.8,721,16,162,438.07
12.8,745,592,191,376.07
12.8,741,97,166,445.7
12.8,742,152,165,471.53
12.8,731,225,153,102.81
12.8,724,403,286,337.5
12.8,747,377,231,340.72
12.8,742,186,157,471.53
12.8,743,441,200,235.77
12.8,724,383,301,337.5
12.8,734,141,165,86.44
12.8,748,330,321,0.0
12.8,745,582,165,376.07
12.9,749,54,188,0.0
12.9,724,399,314,278.31
12.9,734,132,165,376.07
12.9,750,316,397,0.0
12.9,751,534,228,0.0
12.9,752,12,219,0.0
12.9,753,624,206,0.0
12.9,748,353,337,378.24
12.9,754,412,227,0.0
12.9,747,367,253,326.24
12.9,755,278,336,0.0
12.9,744,244,437,397.05
12.9,742,200,157,391.5
12.9,742,224,151,391.5
12.9,742,253,151,391.5
12.9,721,10,168,354.36
12.9,756,608,337,0.0
12.9,734,158,155,376.07
12.9,721,30,151,354.36
12.9,741,71,156,376.07
12.9,743,418,190,338.58
12.9,745,589,156,153.92
13.0,757,610,271,0.0
13.0,748,375,355,383.74
13.0,758,649,371,470.18
13.0,759,275,458,0.0
13.0,734,179,157,384.22
13.0,752,16,214,418.72
13.0,760,123,166,0.0
13.0,750,331,390,223.46
13.0,749,79,182,347.08
13.0,761,643,450,0.0
13.0,754,404,248,303.37
13.0,758,676,393,470.18
13.0,762,355,288,0.0
13.0,744,256,406,448.76
13.0,752,27,185,418.72
13.0,763,580,190,0.0
13.0,743,417,209,256.86
13.0,721,55,147,341.79
13.0,764,845,428,0.0
13.0,734,206,148,384.22
13.1,761,666,438,350.22
13.1,752,16,208,344.18
13.1,759,271,444,196.56
13.1,765,652,330,0.0
13.1,766,745,464,0.0
13.1,754,389,279,464.92
13.1,721,44,179,456.81
13.1,750,341,414,351.0
13.1,767,340,337,0.0
13.1,734,174,155,333.43
13.1,734,151,164,333.43
13.1,768,216,155,420.46
13.1,769,195,479,0.0
13.1,749,89,180,137.67
13.1,763,590,206,406.12
13.1,770,408,243,0.0
13.1,760,91,165,432.21
13.1,771,524,159,0.0
13.1,768,241,145,420.46
13.1,772,634,218,0.0
13.1,763,582,177,406.12
13.1,773,285,143,0.0
13.1,743,418,199,135.67
13.1,768,272,148,420.46
13.2,774,370,318,0.0
13.2,750,323,410,248.93
13.2,775,675,402,0.0
13.2,759,293,462,383.74
13.2,734,126,161,339.92
13.2,772,601,229,469.6
13.2,776,656,284,181.62
13.2,777,206,155,180.11
13.2,778,161,154,0.0
13.2,754,391,271,111.32
13.2,763,589,190,199.33
13.2,768,257,151,206.51
13.2,776,647,274,181.62
13.2,777,219,152,180.11
13.2,770,395,229,238.84
13.2,770,407,216,238.84
13.3,779,653,354,0.0
13.3,780,348,379,0.0
13.3,759,295,466,60.37
13.3,781,31,194,0.0
13.3,772,617,256,423.69
13.3,782,689,273,0.0
13.3,783,737,458,0.0
13.3,776,661,294,329.58
13.3,774,357,313,200.69
13.3,763,611,215,303.37
13.3,763,592,203,303.37
13.3,778,183,151,299.75
13.3,784,30,159,0.0
13.3,754,409,242,429.67
13.3,754,387,265,429.67
13.3,734,122,162,55.66
13.3,774,370,299,200.69
13.3,774,381,289,200.69
13.3,770,380,224,380.16
13.3,777,244,149,339.92
13.3,785,295,118,0.0
13.4,786,688,436,0.0
13.4,759,317,449,375.34
13.4,781,40,199,138.99
13.4,734,101,169,298.84
13.4,780,319,386,402.74
13.4,787,703,314,0.0
13.4,788,626,292,0.0
13.4,779,675,368,352.04
13.4,774,403,277,338.31
13.4,789,342,343,383.74
13.4,789,358,312,383.74
13.4,790,514,161,0.0
13.4,772,609,229,273.35
13.4,791,416,179,459.0
13.4,772,628,236,273.35
13.4,770,384,210,196.56
13.4,792,457,162,0.0
13.4,789,336,330,383.74
13.4,782,673,250,378.24
13.4,791,450,179,459.0
13.4,793,357,240,0.0
13.4,794,4,219,0.0
13.5,795,721,456,0.0
13.5,796,713,382,0.0
13.5,797,631,343,0.0
13.5,781,27,193,193.29
13.5,734,119,174,252.2
13.5,798,68,180,0.0
13.5,789,363,325,370.7
13.5,780,318,369,229.9
13.5,799,168,157,0.0
13.5,791,463,171,382.31
13.5,772,649,235,283.82
13.5,759,309,432,253.64
13.5,787,679,298,389.4
13.5,788,627,279,176.02
13.5,793,379,249,320.89
13.5,800,329,286,0.0
13.5,801,291,463,0.0
13.5,770,407,190,411.47
13.5,791,444,192,382.31
13.6,802,638,425,0.0
13.6,795,735,459,193.29
13.6,796,684,373,409.92
13.6,780,305,390,333.43
13.6,781,33,194,356.67
13.6,759,291,456,405.0
13.6,797,637,332,169.15
13.6,799,175,159,98.28
13.6,800,346,294,253.64
13.6,734,138,161,310.79
13.6,781,10,207,356.67
13.6,791,437,209,413.02
13.6,798,90,167,344.98
13.6,803,327,358,0.0
13.6,791,443,179,413.02
13.6,787,665,280,307.85
13.6,793,378,219,405.22
13.6,804,215,152,0.0
13.7,803,306,347,320.04
13.7,805,690,330,0.0
13.7,806,251,460,0.0
13.7,781,37,192,416.97
13.7,807,697,460,0.0
13.7,796,676,406,458.4
13.7,734,122,169,241.5
13.7,759,298,437,273.35
13.7,808,653,371,0.0
13.7,798,77,178,229.9
13.7,793,360,246,438.07
13.7,791,432,192,229.9
13.7,809,425,236,0.0
13.7,799,190,155,445.5
13.7,810,26,150,0.0
13.7,799,157,155,445.5
13.7,800,349,266,380.16
13.7,804,214,155,42.69
13.8,806,251,428,432.0
13.8,811,711,399,0.0
13.8,812,354,403,0.0
13.8,781,33,159,448.76
13.8,807,691,452,135.0
13.8,813,12,212,0.0
13.8,799,179,158,397.28
13.8,800,332,282,315.16
13.8,734,111,170,397.28
13.8,791,427,216,330.96
13.8,814,392,270,231.08
13.8,799,150,163,397.28
13.8,803,308,330,153.92
13.8,814,409,272,231.08
13.8,815,733,483,0.0
13.8,803,317,323,153.92
13.8,734,140,165,397.28
13.9,813,24,205,187.55
13.9,803,313,351,381.84
13.9,806,263,427,162.56
13.9,816,288,467,0.0
13.9,799,153,159,67.5
13.9,817,77,178,0.0
13.9,781,22,163,158.01
13.9,791,405,240,439.53
13.9,818,220,154,363.5
13.9,819,386,313,0.0
13.9,815,755,478,304.57
13.9,820,434,206,0.0
13.9,818,246,147,363.5
13.9,821,438,162,0.0
13.9,822,358,256,0.0
13.9,823,195,156,0.0
14.0,806,281,424,246.35
14.0,817,58,187,416.75
14.0,824,358,377,0.0
14.0,822,385,276,453.61
14.0,825,329,309,0.0
14.0,799,143,162,140.94
14.0,823,209,154,190.92
14.0,781,16,164,82.12
14.0,817,86,174,416.75
14.0,791,419,230,470.95
14.0,818,250,151,76.37
14.0,791,435,199,470.95
14.0,826,64,146,0.0
14.1,827,302,452,0.0
14.1,799,143,166,54.0
14.1,828,303,389,0.0
14.1,825,356,324,416.97
14.1,781,26,196,455.41
14.1,823,198,154,148.5
14.1,817,110,157,397.05
14.1,791,422,219,322.03
14.1,826,57,159,199.33
14.1,822,399,264,248.93
14.1,781,59,189,455.41
14.1,829,363,271,0.0
14.1,818,244,152,82.12
14.1,830,549,187,0.0
14.1,831,386,213,0.0
14.2,828,327,408,413.24
14.2,832,616,447,0.0
14.2,823,191,157,102.81
14.2,781,35,188,324.28
14.2,817,95,168,251.11
14.2,825,342,329,200.69
14.2,833,252,476,0.0
14.2,834,381,307,0.0
14.2,791,414,247,465.51
14.2,818,233,151,149.11
14.2,791,381,257,465.51
14.2,830,556,194,133.64
14.2,835,645,228,0.0
14.2,831,394,207,135.0
14.3,828,307,403,278.31
14.3,781,54,174,318.61
14.3,836,375,368,0.0
14.3,817,113,165,246.35
14.3,837,16,200,0.0
14.3,823,169,156,297.31
14.3,818,227,154,90.56
14.3,834,402,287,391.5
14.3,833,275,483,324.56
14.3,791,386,241,226.3
14.3,830,559,210,219.76
14.3,838,438,173,0.0
14.3,825,359,306,143.51
14.3,839,262,150,0.0
14.3,831,408,198,224.68
14.3,825,366,298,143.51
14.3,840,308,142,0.0
14.4,841,359,440,0.0
14.4,817,90,171,471.53
14.4,781,60,184,157.44
14.4,828,324,381,375.34
14.4,837,25,195,138.99
14.4,834,394,304,253.64
14.4,836,382,350,260.73
14.4,817,122,157,471.53
14.4,842,315,285,0.0
14.4,843,232,467,0.0
14.4,844,589,303,0.0
14.4,845,635,238,0.0
14.4,791,395,220,308.44
14.4,839,262,151,13.5
14.4,823,170,153,42.69
14.4,846,520,160,0.0
14.4,818,216,153,149.11
14.4,838,437,187,189.48
14.5,781,44,188,222.65
14.5,841,328,434,426.27
14.5,843,264,464,433.89
14.5,847,662,293,0.0
14.5,848,370,271,0.0
14.5,844,581,274,406.12
14.5,817,100,166,320.89
14.5,836,365,380,465.51
14.5,849,301,350,0.0
14.5,850,7,235,0.0
14.5,823,159,157,218.1
14.5,838,428,200,213.45
14.5,823,144,163,218.1
14.5,851,591,387,0.0
14.5,791,401,215,105.44
14.5,852,178,152,0.0
14.5,853,557,172,0.0
14.5,839,249,145,193.29
14.5,818,213,147,90.56
14.5,854,310,144,0.0
14.6,781,72,186,378.96
14.6,855,686,381,0.0
14.6,856,603,336,0.0
14.6,857,713,466,0.0
14.6,817,123,165,310.79
14.6,841,311,448,297.31
14.6,849,329,344,386.58
14.6,823,163,154,298.22
14.6,843,249,437,416.97
14.6,848,377,277,124.46
14.6,791,395,234,268.99
14.6,839,219,151,415.88
14.6,838,412,216,305.47
14.6,853,561,184,194.7
14.6,854,277,147,447.34
14.6,858,445,173,0.0
14.6,853,569,196,194.7
14.6,839,249,144,415.88
14.6,823,185,152,298.22
14.7,859,282,422,0.0
14.7,849,346,326,334.24
14.7,860,629,435,0.0
14.7,817,147,165,324.0
14.7,857,708,451,213.45
14.7,823,184,156,383.98
14.7,781,41,193,397.05
14.7,781,23,204,397.05
14.7,848,373,278,55.66
14.7,781,6,228,397.05
14.7,791,396,240,199.33
14.7,861,70,171,0.0
14.7,853,562,195,95.46
14.7,838,429,188,442.22
14.7,791,407,213,199.33
14.7,854,305,141,386.58
14.7,791,400,226,199.33
14.7,823,212,151,383.98
14.8,859,293,421,149.11
14.8,849,334,343,280.92
14.8,861,66,186,209.58
14.8,848,388,283,213.45
14.8,817,129,171,389.4
14.8,781,10,218,145.4
14.8,823,204,157,408.58
14.8,862,32,156,0.0
14.8,863,227,479,0.0
14.8,853,582,220,181.62
14.8,817,153,155,389.4
14.8,853,572,211,181.62
14.8,823,234,153,408.58
14.8,864,577,364,0.0
14.8,791,414,203,428.82
14.8,791,399,231,428.82
14.8,865,397,164,0.0
14.9,859,272,439,373.39
14.9,849,349,353,243.37
14.9,861,76,181,150.93
14.9,817,142,166,367.24
14.9,866,618,323,0.0
14.9,862,21,165,191.87
14.9,867,593,447,0.0
14.9,868,614,235,162.56
14.9,848,375,297,452.8
14.9,848,381,264,452.8
14.9,781,7,229,153.92
14.9,869,611,284,0.0
14.9,853,586,186,386.82
14.9,791,406,222,176.02
14.9,868,622,244,162.56
14.9,870,624,190,0.0
14.9,871,182,158,0.0
14.9,823,213,147,191.87
14.9,791,395,229,176.02
14.9,823,202,156,191.87
14.9,817,168,158,367.24
15.0,872,674,404,0.0
15.0,873,319,392,0.0
15.0,862,31,196,439.74
15.0,817,198,156,405.9
15.0,866,641,337,363.5
15.0,874,145,160,0.0
15.0,875,311,447,0.0
15.0,861,82,179,371.43
15.0,848,395,246,412.14
15.0,849,356,323,415.88
15.0,868,618,269,341.79
15.0,876,653,281,0.0
15.0,877,14,152,0.0
15.0,870,636,217,398.88
15.0,848,375,268,412.14
15.0,878,242,150,0.0
15.0,879,467,204,0.0
15.0,880,342,290,0.0
15.0,861,73,153,371.43
15.0,848,376,254,412.14
15.0,881,843,435,0.0
15.0,882,389,190,0.0
15.0,848,350,270,412.14
15.1,873,306,409,288.91
15.1,861,102,170,453.81
15.1,872,674,431,364.5
15.1,883,681,343,0.0
15.1,866,619,313,439.53
15.1,874,156,161,149.11
15.1,862,25,162,138.99
15.1,870,605,221,421.97
15.1,884,324,347,0.0
15.1,817,200,154,38.18
15.1,849,349,318,116.13
15.1,885,733,485,0.0
15.1,878,237,152,447.34
15.1,878,270,149,447.34
15.1,848,372,279,320.89
15.1,876,658,260,324.56
15.1,886,257,489,0.0
15.1,879,445,221,375.34
15.1,862,34,157,138.99
15.1,887,371,221,0.0
15.1,876,651,237,324.56
15.1,888,69,148,0.0
15.2,889,720,434,0.0
15.2,873,295,404,163.12
15.2,874,163,158,102.81
15.2,890,360,352,0.0
15.2,891,642,382,0.0
15.2,892,63,183,0.0
15.2,886,263,458,426.27
15.2,883,670,322,320.04
15.2,866,640,291,410.59
15.2,848,351,257,410.59
15.2,817,210,155,410.59
15.2,817,240,150,410.59
15.2,861,109,155,445.5
15.2,876,635,253,305.47
15.2,861,76,155,445.5
15.3,886,291,444,422.62
15.3,874,153,161,140.94
15.3,893,702,400,0.0
15.3,891,653,355,393.59
