timestamp_sec,vehicle_id,x,y,speed_kmph
15.3,894,698,469,0.0
15.3,895,10,170,0.0
15.3,817,219,154,333.43
15.3,896,392,288,0.0
15.3,897,331,317,0.0
15.3,883,651,306,335.33
15.3,898,222,490,0.0
15.3,817,240,141,333.43
15.3,899,349,131,0.0
15.4,894,717,446,402.74
15.4,900,65,159,0.0
15.4,901,370,350,0.0
15.4,891,662,387,448.76
15.4,902,262,400,0.0
15.4,874,165,158,166.99
15.4,903,429,180,0.0
15.4,817,211,153,423.69
15.4,904,738,479,0.0
15.4,905,366,230,0.0
15.4,906,257,152,42.69
15.4,906,258,155,42.69
15.5,907,318,426,0.0
15.5,894,692,457,368.73
15.5,908,123,155,0.0
15.5,905,396,223,415.88
15.5,909,210,469,0.0
15.5,910,349,311,0.0
15.5,817,201,162,181.62
15.5,903,419,187,164.79
15.5,900,65,170,148.5
15.5,906,254,149,97.35
15.5,911,579,163,0.0
15.6,912,24,158,0.0
15.6,913,392,264,0.0
15.6,914,315,383,0.0
15.6,905,412,212,368.48
15.6,915,160,150,0.0
15.6,911,563,174,262.12
15.6,817,235,165,460.78
15.6,905,385,216,368.48
15.6,916,609,176,0.0
15.6,910,346,289,299.75
15.6,917,606,219,0.0
15.7,918,374,311,0.0
15.7,912,19,164,105.44
15.7,919,89,153,0.0
15.7,920,621,287,0.0
15.7,911,565,183,124.46
15.7,914,332,375,450.58
15.7,910,354,255,471.53
15.7,913,399,236,389.63
15.7,921,654,302,0.0
15.7,915,162,153,48.67
15.7,922,249,414,0.0
15.7,916,622,206,441.39
15.7,914,365,380,450.58
15.7,923,573,144,0.0
15.8,914,335,390,426.91
15.8,924,703,399,0.0
15.8,919,88,170,229.9
15.8,925,320,305,0.0
15.8,911,568,196,180.11
15.8,926,244,464,0.0
15.8,927,635,346,0.0
15.8,910,370,270,296.39
15.8,915,148,152,189.48
15.8,928,645,238,254.72
15.8,910,381,251,296.39
15.8,928,655,254,254.72
15.8,916,626,225,262.12
15.8,929,599,170,0.0
15.8,930,751,483,0.0
15.9,931,280,384,0.0
15.9,911,572,217,288.6
15.9,932,362,331,0.0
15.9,915,175,156,368.48
15.9,924,693,425,376.07
15.9,930,742,461,320.89
15.9,926,273,472,406.12
15.9,933,666,319,459.0
15.9,933,650,289,459.0
15.9,934,134,157,0.0
15.9,929,611,182,229.1
15.9,910,367,281,132.96
15.9,935,458,175,0.0
15.9,936,569,168,0.0
15.9,937,718,349,0.0
15.9,910,363,272,132.96
15.9,928,635,248,281.89
16.0,911,579,244,376.55
16.0,938,309,423,0.0
16.0,939,339,361,0.0
16.0,924,706,424,176.02
16.0,940,665,361,0.0
16.0,941,214,467,0.0
16.0,929,624,201,310.79
16.0,915,182,159,102.81
16.0,942,229,152,0.0
16.0,936,574,178,150.93
16.0,943,783,461,0.0
16.0,944,420,257,0.0
16.0,935,433,199,135.0
16.0,935,428,174,135.0
16.0,935,428,164,135.0
16.0,933,643,312,324.56
16.1,945,279,451,0.0
16.1,924,729,446,429.67
16.1,946,589,282,0.0
16.1,947,676,411,0.0
16.1,929,634,228,388.7
16.1,936,585,190,219.76
16.1,948,406,220,0.0
16.1,942,223,164,181.12
16.1,949,19,187,326.52
16.1,950,268,154,392.43
16.1,949,16,211,326.52
16.1,940,653,360,162.56
16.1,943,784,493,432.21
16.1,950,279,131,392.43
16.1,935,418,175,200.69
16.1,950,266,157,392.43
16.2,951,53,188,94.5
16.2,952,602,338,0.0
16.2,936,594,204,224.68
16.2,924,718,441,163.12
16.2,929,636,259,419.37
16.2,953,701,380,0.0
16.2,949,14,206,72.7
16.2,954,509,166,0.0
16.2,955,92,174,0.0
16.2,948,413,199,416.75
16.2,956,384,229,0.0
16.2,951,39,157,94.5
16.2,948,385,212,416.75
16.2,957,342,370,0.0
16.2,958,722,484,0.0
16.2,951,39,150,94.5
16.3,959,636,421,0.0
16.3,960,649,303,0.0
16.3,936,614,226,401.38
16.3,961,356,295,394.28
16.3,958,747,463,440.77
16.3,962,145,163,291.42
16.3,955,92,167,94.5
16.3,962,166,158,291.42
16.3,948,405,225,322.03
16.3,961,374,272,394.28
16.3,963,290,342,0.0
16.3,956,377,257,393.59
16.3,956,366,230,393.59
16.4,964,668,366,0.0
16.4,965,320,364,0.0
16.4,966,632,260,0.0
16.4,955,80,172,175.5
16.4,967,37,194,0.0
16.4,968,231,463,0.0
16.4,962,172,155,90.56
16.4,969,130,154,0.0
16.4,970,358,325,0.0
16.4,971,213,155,426.91
16.4,961,387,254,442.22
16.4,971,231,153,426.91
16.4,961,359,271,442.22
16.4,972,537,160,0.0
16.4,973,20,153,0.0
16.4,974,677,491,0.0
16.4,948,388,246,364.75
16.4,975,491,161,0.0
16.4,971,257,135,426.91
16.5,976,700,447,0.0
16.5,977,644,312,0.0
16.5,968,256,451,374.37
16.5,978,304,413,0.0
16.5,965,330,355,181.62
16.5,970,376,318,260.73
16.5,975,491,158,40.5
16.5,969,134,166,170.76
16.5,955,60,174,271.35
16.5,979,7,234,0.0
16.5,972,540,159,42.69
16.5,962,164,153,111.32
16.5,971,272,151,328.47
16.5,980,220,150,0.0
16.5,971,253,151,328.47
16.5,971,277,147,328.47
16.6,981,675,386,0.0
16.6,968,288,439,461.38
16.6,955,80,184,465.51
16.6,982,337,398,0.0
16.6,970,348,323,383.98
16.6,969,145,157,191.87
16.6,983,674,282,0.0
16.6,962,198,155,149.11
16.6,975,482,164,146.02
16.6,971,264,147,175.5
16.6,984,315,141,0.0
16.6,972,560,171,314.87
16.6,962,209,154,149.11
16.6,955,90,151,465.51
16.6,985,226,488,0.0
16.7,968,310,428,332.06
16.7,986,710,463,0.0
16.7,987,708,346,0.0
16.7,988,25,200,0.0
16.7,989,372,291,0.0
16.7,990,256,467,0.0
16.7,969,155,163,157.44
16.7,991,418,172,0.0
16.7,955,124,153,459.79
16.7,975,467,170,121.5
16.7,975,476,170,121.5
16.7,971,253,151,158.01
16.7,962,208,159,68.84
16.7,992,407,214,0.0
16.7,984,327,140,162.56
16.7,993,509,152,0.0
16.7,994,8,231,0.0
16.8,995,336,375,0.0
16.8,988,49,188,362.24
16.8,996,752,419,0.0
16.8,969,184,155,406.12
16.8,992,410,241,366.74
16.8,997,95,181,90.56
16.8,991,398,190,363.25
16.8,998,366,246,105.44
16.8,997,92,175,90.56
16.8,998,371,252,105.44
16.8,975,470,186,334.24
16.8,975,452,169,334.24
16.8,984,330,125,206.51
16.8,955,99,168,393.59
16.9,999,343,334,0.0
16.9,1000,579,227,332.06
16.9,1001,144,163,0.0
16.9,988,18,194,426.27
16.9,975,453,197,378.24
16.9,969,214,162,415.88
16.9,1002,359,291,0.0
16.9,991,406,205,229.5
16.9,1000,590,249,332.06
16.9,998,382,283,444.07
16.9,1003,286,431,0.0
16.9,1004,583,177,0.0
17.0,1003,304,430,243.37
17.0,975,444,216,283.82
17.0,999,349,344,157.44
17.0,1005,626,288,391.73
17.0,988,43,197,339.92
17.0,1006,432,170,0.0
17.0,1007,319,367,0.0
17.0,991,398,235,419.15
17.0,1004,593,190,420.46
17.0,1005,625,259,391.73
17.0,1002,363,273,248.93
17.0,969,206,151,183.62
17.0,1004,614,213,420.46
17.1,1008,685,357,0.0
17.1,1003,310,438,135.0
17.1,1009,638,312,0.0
17.1,1010,124,169,0.0
17.1,988,27,192,324.56
17.1,1011,731,448,0.0
17.1,1012,399,277,0.0
17.1,1006,423,186,247.83
17.1,988,10,209,324.56
17.1,975,441,247,420.46
17.1,1004,612,210,48.67
17.1,1013,668,267,0.0
17.1,999,343,346,85.38
17.1,1014,851,475,0.0
17.1,1005,634,250,171.83
17.1,1015,240,471,0.0
17.2,1016,57,173,0.0
17.2,1011,738,452,108.84
17.2,1017,663,396,0.0
17.2,999,368,344,338.58
17.2,1003,278,430,445.3
17.2,1009,620,303,271.68
17.2,1012,402,296,259.68
17.2,1004,635,231,435.36
17.2,1010,109,168,202.95
17.2,1018,192,157,0.0
17.2,1006,412,207,320.04
17.2,1019,653,327,0.0
17.2,1004,609,209,435.36
17.2,1013,680,278,219.76
17.2,1020,575,181,0.0
17.2,1004,593,181,435.36
17.2,1021,290,150,0.0
17.2,1022,437,163,0.0
17.3,1023,389,376,0.0
17.3,1003,301,445,370.7
17.3,1016,36,190,364.75
17.3,1024,658,433,0.0
17.3,1006,398,235,422.62
17.3,1010,120,155,229.9
17.3,1025,701,338,0.0
17.3,1013,646,279,459.2
17.3,1026,705,478,0.0
17.3,1017,654,365,435.78
17.3,1027,613,234,0.0
17.3,1018,168,153,328.47
17.3,1004,581,193,458.4
17.3,1028,230,151,0.0
17.3,1029,424,202,0.0
17.3,1022,427,172,181.62
17.3,1004,614,201,458.4
17.4,1016,62,186,355.13
17.4,1030,664,329,0.0
17.4,1031,388,284,0.0
17.4,1010,112,168,206.07
17.4,1032,27,159,0.0
17.4,1033,728,428,0.0
17.4,1026,738,467,469.6
17.4,1018,181,146,199.33
17.4,1034,348,475,0.0
17.4,1035,357,262,0.0
17.4,1013,632,273,181.62
17.4,1006,406,230,127.36
17.4,1029,409,186,296.08
17.4,1027,624,221,353.33
17.4,1036,266,150,0.0
17.4,1027,605,203,353.33
17.4,1013,660,272,181.62
17.4,1037,567,158,0.0
17.4,1013,651,282,181.62
17.4,1004,633,228,445.7
17.5,1038,693,410,0.0
17.5,1016,37,196,363.5
17.5,1039,352,360,0.0
17.5,1010,143,166,401.38
17.5,1040,72,181,398.88
17.5,1030,640,323,333.97
17.5,1031,384,277,108.84
17.5,1010,171,156,401.38
17.5,1006,390,214,423.91
17.5,1041,689,342,0.0
17.5,1006,415,195,423.91
17.5,1032,18,153,146.02
17.5,1027,612,233,415.88
17.5,1040,84,154,398.88
17.5,1013,641,267,408.14
17.5,1037,570,164,90.56
17.5,1013,666,250,408.14
17.5,1042,325,324,0.0
17.5,1043,226,143,0.0
17.5,1044,607,182,0.0
17.6,1039,369,346,297.31
17.6,1045,288,454,0.0
17.6,1040,107,171,386.11
17.6,1031,377,248,402.74
17.6,1010,199,153,380.16
17.6,1038,684,396,224.68
17.6,1046,726,439,0.0
17.6,1016,30,196,287.01
17.6,1016,14,210,287.01
17.6,1047,145,163,0.0
17.6,1030,664,332,346.03
17.6,1048,610,271,0.0
17.6,1027,633,224,421.97
17.6,1006,403,220,374.37
17.6,1037,577,174,164.79
17.6,1013,673,274,337.5
17.6,1049,285,396,0.0
17.6,1050,65,150,94.5
17.6,1032,30,157,170.76
17.6,1051,748,484,0.0
17.6,1027,629,193,421.97
17.6,1043,260,144,459.2
17.6,1050,65,157,94.5
17.7,1052,325,447,0.0
17.7,1053,360,296,0.0
17.7,1038,708,418,439.53
17.7,1047,164,157,268.99
17.7,1030,680,352,345.77
17.7,1054,611,321,0.0
17.7,1016,41,193,430.73
17.7,1010,205,156,433.89
17.7,1006,413,240,301.87
17.7,1040,74,181,376.07
17.7,1040,100,171,376.07
17.7,1051,745,469,206.51
17.7,1037,584,188,211.31
17.7,1031,370,245,102.81
17.7,1013,657,269,226.3
17.7,1010,237,153,433.89
17.7,1055,654,222,0.0
17.7,1050,41,149,341.53
17.7,1056,556,161,0.0
17.7,1057,603,219,0.0
17.7,1058,6,218,0.0
17.7,1059,400,188,380.16
17.7,1059,427,180,380.16
17.8,1060,318,371,0.0
17.8,1038,729,438,391.5
17.8,1016,20,214,400.93
17.8,1061,47,185,0.0
17.8,1062,625,399,0.0
17.8,1047,177,159,177.56
17.8,1053,344,310,287.01
17.8,1040,114,170,350.48
17.8,1030,678,334,244.5
17.8,1037,600,210,367.24
17.8,1010,213,154,324.28
17.8,1063,383,283,0.0
17.8,1013,682,265,341.79
17.8,1040,139,163,350.48
17.8,1059,427,190,135.0
17.8,1064,261,150,0.0
17.8,1006,382,231,418.72
17.8,1057,617,250,459.2
17.8,1006,413,230,418.72
17.8,1051,741,485,222.65
17.8,1065,514,155,0.0
17.9,1060,307,399,406.12
17.9,1037,616,240,459.0
17.9,1038,703,431,363.5
17.9,1066,87,181,0.0
17.9,1016,19,209,344.18
17.9,1016,38,192,344.18
17.9,1053,353,342,448.76
17.9,1040,123,167,222.65
17.9,1067,669,470,0.0
17.9,1068,246,455,0.0
17.9,1010,224,155,149.11
17.9,1069,345,281,0.0
17.9,1047,181,158,55.66
17.9,1006,402,249,296.39
17.9,1030,676,325,124.46
17.9,1059,416,220,431.37
17.9,1070,596,196,376.55
17.9,1071,456,159,471.53
17.9,1070,595,187,376.55
17.9,1072,30,150,0.0
17.9,1070,568,180,376.55
17.9,1063,393,280,140.94
17.9,1071,422,167,471.53
18.0,1038,703,413,243.0
18.0,1073,304,438,0.0
18.0,1016,36,196,60.37
18.0,1074,631,290,0.0
18.0,1066,116,169,423.69
18.0,1075,78,180,0.0
18.0,1076,300,360,0.0
18.0,1068,237,478,333.43
18.0,1070,572,194,196.56
18.0,1077,7,222,0.0
18.0,1047,158,164,303.37
18.0,1037,604,216,335.33
18.0,1053,352,344,313.13
18.0,1063,385,301,303.37
18.0,1059,415,214,82.12
18.0,1047,179,156,303.37
18.0,1006,389,251,177.56
18.0,1030,698,329,301.87
18.0,1037,623,232,335.33
18.0,1010,210,154,189.48
18.0,1053,375,347,313.13
18.1,1078,663,361,0.0
18.1,1016,30,200,97.35
18.1,1070,562,218,351.0
18.1,1075,63,185,213.45
18.1,1066,142,160,371.43
18.1,1073,311,436,98.28
18.1,1079,739,454,0.0
18.1,1080,102,171,0.0
18.1,1006,388,248,42.69
18.1,1037,619,249,235.77
18.1,1047,179,158,419.37
18.1,1068,247,448,426.91
18.1,1081,624,189,0.0
18.1,1063,356,317,447.13
18.1,1082,337,385,0.0
18.1,1047,198,156,419.37
18.1,1074,641,298,172.88
18.1,1059,415,201,401.38
18.1,1083,779,471,0.0
18.1,1059,435,179,401.38
18.1,1047,229,154,419.37
18.1,1084,577,163,0.0
18.2,1063,364,308,162.56
18.2,1078,662,372,149.11
18.2,1074,642,300,30.19
18.2,1085,706,441,0.0
18.2,1086,489,247,0.0
18.2,1087,282,474,0.0
18.2,1081,635,209,308.14
18.2,1075,90,174,393.59
18.2,1084,584,187,337.5
18.2,1073,295,412,389.4
18.2,1066,137,166,376.55
18.2,1088,26,157,0.0
18.2,1066,164,159,376.55
18.2,1047,203,155,351.26
18.2,1016,12,209,271.68
18.2,1059,420,190,251.11
18.2,1006,390,226,456.81
18.2,1006,371,254,456.81
18.3,1089,331,411,0.0
18.3,1078,659,377,78.72
18.3,1063,390,296,386.58
18.3,1090,649,244,0.0
18.3,1085,710,458,235.77
18.3,1016,19,208,95.46
18.3,1091,340,326,0.0
18.3,1066,148,158,216.42
18.3,1084,600,208,356.41
18.3,1047,191,156,378.24
18.3,1092,412,225,0.0
18.3,1047,216,154,378.24
18.3,1006,338,265,469.6
18.3,1059,400,192,271.35
18.3,1075,70,175,270.34
18.3,1047,244,153,378.24
18.3,1093,299,119,0.0
18.4,1075,75,177,72.7
18.4,1094,671,302,0.0
18.4,1095,278,439,0.0
18.4,1085,690,464,281.89
18.4,1096,326,372,0.0
18.4,1063,394,273,315.16
18.4,1090,621,243,378.24
18.4,1097,198,150,0.0
18.4,1098,20,163,0.0
18.4,1059,432,181,456.81
18.4,1066,141,159,95.46
18.4,1084,569,212,421.97
18.4,1092,384,221,381.84
18.4,1099,517,150,0.0
18.4,1100,52,148,0.0
18.4,1091,328,314,229.1
18.4,1047,231,151,259.68
18.4,1047,250,148,259.68
18.5,1101,726,395,0.0
18.5,1095,305,438,364.75
18.5,1096,341,341,464.92
18.5,1066,146,162,78.72
18.5,1094,640,297,423.91
18.5,1102,23,210,0.0
18.5,1075,66,159,271.68
18.5,1103,256,462,0.0
18.5,1084,577,246,471.53
18.5,1104,357,270,0.0
18.5,1059,420,199,292.05
18.5,1105,105,153,0.0
18.5,1092,388,237,222.65
18.5,1097,231,148,446.32
18.6,1095,296,439,122.25
18.6,1106,637,388,0.0
18.6,1105,109,175,301.87
18.6,1092,394,233,97.35
18.6,1107,29,162,0.0
18.6,1108,195,156,0.0
18.6,1102,14,201,171.83
18.6,1109,307,356,0.0
18.6,1104,360,289,259.68
18.6,1059,422,210,150.93
18.6,1066,152,156,114.55
18.6,1110,595,180,0.0
18.6,1111,268,148,328.75
18.6,1112,576,297,0.0
18.6,1111,291,140,328.75
18.7,1113,54,192,0.0
18.7,1104,362,280,124.46
18.7,1109,310,379,313.13
18.7,1114,578,389,0.0
18.7,1115,671,477,0.0
18.7,1116,231,451,0.0
18.7,1105,96,166,213.45
18.7,1108,177,159,246.35
18.7,1117,236,155,0.0
18.7,1110,611,200,345.77
18.7,1092,379,241,418.72
18.7,1118,711,392,0.0
18.7,1111,290,148,108.84
18.7,1092,390,212,418.72
18.7,1095,288,441,111.32
18.7,1066,141,153,153.92
18.8,1109,317,366,199.33
18.8,1066,131,165,210.88
18.8,1119,17,204,0.0
18.8,1120,632,234,0.0
18.8,1113,54,178,189.0
18.8,1121,324,299,0.0
18.8,1104,361,252,378.24
18.8,1108,180,155,67.5
18.8,1092,397,231,273.35
18.8,1122,445,175,441.39
18.8,1116,253,478,470.18
18.8,1123,553,171,0.0
18.8,1117,228,150,127.36
18.8,1122,415,188,441.39
18.8,1110,599,195,175.5
18.8,1111,276,149,189.48
18.9,1113,70,183,226.3
18.9,1124,642,283,0.0
18.9,1125,267,409,0.0
18.9,1121,328,319,275.35
18.9,1108,190,155,135.0
18.9,1066,101,170,461.38
18.9,1104,365,279,428.82
18.9,1116,247,469,146.02
18.9,1122,437,189,297.31
18.9,1110,625,175,236.15
18.9,1104,380,251,428.82
18.9,1111,263,151,177.56
18.9,1117,231,153,57.28
18.9,1066,133,158,461.38
18.9,1110,616,190,236.15
18.9,1119,18,173,418.72
18.9,1092,401,201,162.56
18.9,1120,618,213,340.72
18.9,1092,393,210,162.56
19.0,1126,659,359,0.0
19.0,1127,317,368,0.0
19.0,1125,266,435,351.26
19.0,1113,51,194,467.85
19.0,1128,19,217,0.0
19.0,1066,149,162,222.65
19.0,1110,643,203,404.55
19.0,1120,621,243,407.02
19.0,1113,75,169,467.85
19.0,1121,351,312,324.56
19.0,1122,432,212,317.75
19.0,1111,240,153,311.67
19.0,1104,373,270,138.99
19.0,1124,648,261,307.85
19.0,1104,382,239,138.99
19.0,1108,185,151,86.44
19.0,1104,377,230,138.99
19.1,1126,654,360,68.84
19.1,1125,289,426,333.43
19.1,1120,654,241,446.32
19.1,1113,88,180,459.79
19.1,1128,36,202,306.07
19.1,1129,708,444,0.0
19.1,1066,137,169,345.77
19.1,1127,338,350,373.39
19.1,1124,644,292,421.97
19.1,1130,233,476,0.0
19.1,1066,157,153,345.77
19.1,1122,427,246,463.94
19.1,1131,29,154,0.0
19.1,1108,199,155,137.67
19.1,1111,268,155,378.96
19.1,1108,220,153,137.67
19.1,1121,360,310,445.3
19.1,1113,86,146,459.79
19.1,1121,364,297,445.3
19.1,1121,356,265,445.3
19.1,1108,210,155,137.67
19.1,1132,558,169,0.0
19.2,1126,681,377,430.73
19.2,1125,284,406,278.31
19.2,1124,671,301,384.22
19.2,1129,708,464,270.0
19.2,1133,299,462,0.0
19.2,1128,21,211,236.15
19.2,1134,403,305,0.0
19.2,1066,147,163,326.24
19.2,1127,322,360,254.72
19.2,1066,125,173,326.24
19.2,1108,191,159,308.44
19.2,1132,578,187,354.36
19.2,1111,253,150,213.45
19.2,1131,8,160,294.84
19.2,1132,566,156,354.36
19.2,1108,212,150,308.44
19.2,1132,574,181,354.36
19.3,1135,718,400,0.0
19.3,1128,42,191,391.5
19.3,1066,108,175,231.08
19.3,1136,235,465,0.0
19.3,1137,348,400,0.0
19.3,1129,723,476,259.33
19.3,1108,201,157,176.02
19.3,1132,568,163,308.14
19.3,1138,450,173,402.74
19.3,1139,415,235,0.0
19.3,1111,240,150,175.5
19.3,1138,421,180,402.74
19.3,1132,579,183,308.14
19.4,1066,135,166,351.0
19.4,1128,31,160,444.07
19.4,1140,464,190,0.0
19.4,1108,181,160,273.02
19.4,1141,384,282,0.0
19.4,1138,416,212,437.24
19.4,1132,574,172,163.12
19.4,1111,248,152,111.32
19.4,1142,298,395,0.0
19.4,1139,389,237,420.02
19.4,1143,430,162,0.0
19.4,1139,367,215,420.02
19.4,1144,790,488,0.0
19.4,1066,111,156,351.0
19.5,1145,366,383,0.0
19.5,1128,35,189,395.21
19.5,1140,442,217,470.18
19.5,1146,631,297,0.0
19.5,1147,331,329,0.0
19.5,1066,78,154,446.32
19.5,1132,584,191,289.86
19.5,1148,631,215,382.31
19.5,1149,397,247,0.0
19.5,1150,233,464,397.28
19.5,1108,182,157,42.69
19.5,1151,21,149,0.0
19.5,1148,652,234,382.31
19.5,1141,382,294,164.23
19.5,1139,355,244,423.69
19.5,1138,412,184,381.84
19.5,1111,222,155,353.33
19.5,1150,262,459,397.28
19.6,1152,667,387,0.0
19.6,1128,43,197,426.91
19.6,1150,261,434,337.77
19.6,1128,69,179,426.91
19.6,1153,672,303,0.0
19.6,1154,18,220,0.0
19.6,1141,379,296,48.67
19.6,1155,749,464,0.0
19.6,1156,612,218,0.0
19.6,1157,324,377,0.0
19.6,1149,410,253,193.29
19.6,1158,120,162,0.0
19.6,1159,320,474,0.0
19.6,1147,329,316,177.56
19.6,1148,654,254,271.35
19.6,1140,448,197,281.89
19.6,1151,20,160,149.11
19.6,1132,594,187,145.4
19.6,1108,215,154,447.34
19.6,1160,554,173,0.0
19.6,1138,408,208,328.47
19.7,1161,708,395,0.0
19.7,1153,673,312,122.25
19.7,1154,21,206,193.29
19.7,1148,642,259,175.5
19.7,1157,333,375,124.46
19.7,1160,559,189,226.3
19.7,1141,360,306,289.86
19.7,1158,138,168,416.75
19.7,1150,268,426,143.51
19.7,1149,396,265,248.93
19.7,1162,255,470,0.0
19.7,1128,55,184,200.69
19.7,1158,110,181,416.75
19.7,1138,431,228,411.47
19.7,1163,169,159,180.11
19.7,1164,436,157,0.0
19.7,1108,248,156,446.32
19.7,1156,615,215,57.28
19.7,1163,182,156,180.11
19.7,1155,724,487,458.6
19.7,1165,518,162,0.0
19.8,1158,99,174,452.8
19.8,1157,329,388,183.62
19.8,1161,719,416,320.04
19.8,1153,682,324,202.5
19.8,1141,355,325,265.23
19.8,1162,252,465,78.72
19.8,1160,579,214,149.11
19.8,1128,49,157,373.39
19.8,1163,178,161,353.33
19.8,1149,400,276,337.5
19.8,1164,444,180,328.75
19.8,1148,644,256,48.67
19.8,1158,129,159,452.8
19.8,1108,222,155,351.26
19.8,1149,407,252,337.5
19.8,1163,204,158,353.33
19.8,1160,588,225,149.11
19.8,1166,786,493,0.0
19.8,1160,579,237,149.11
19.8,1167,279,154,0.0
19.8,1168,572,202,0.0
19.8,1160,590,236,149.11
19.9,1161,712,425,153.92
19.9,1169,38,198,0.0
19.9,1153,652,322,405.9
19.9,1170,309,423,0.0
19.9,1171,389,212,0.0
19.9,1172,167,158,283.82
19.9,1141,357,351,352.04
19.9,1173,487,167,0.0
19.9,1174,327,472,0.0
19.9,1164,434,179,135.67
19.9,1160,616,241,346.03
19.9,1158,110,154,265.23
19.9,1128,30,153,297.31
19.9,1175,358,302,0.0
19.9,1163,230,153,357.43
19.9,1160,592,232,346.03
19.9,1172,186,149,283.82
19.9,1128,8,154,297.31
19.9,1176,615,287,0.0
20.0,1161,685,422,366.74
20.0,1175,373,276,405.22
20.0,1169,69,184,459.2
20.0,1170,293,449,412.14
20.0,1158,137,169,386.82
20.0,1177,628,357,0.0
20.0,1171,419,203,422.83
20.0,1178,297,402,0.0
20.0,1172,219,152,447.34
20.0,1153,642,302,301.87
20.0,1128,24,161,296.39
20.0,1163,263,149,448.76
20.0,1158,162,155,386.82
20.0,1128,5,172,296.39
20.0,1179,647,257,124.46
20.0,1179,649,266,124.46
20.0,1180,60,146,0.0
20.0,1181,97,146,0.0
